id,issuer,ticker,yf_ticker,isin,asset_class,sector,exchange,exchange_code,country,url
835,Aker BioMarine AS ,AKBM.OL,AKBM.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/AKBM.OL/
836,Rana Gruber ASA,RANA.OL,RANA.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/RANA.OL/
837,Hexaom S.A.,ALHEX.PA,ALHEX.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALHEX.PA/
838,Spir Group ASA ,SPIR.OL,SPIR.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/SPIR.OL/
839,Agilyx ASA,AGLX.OL,AGLX.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/AGLX.OL/
840,HERMANA HOLDING ASA,HERMA.OL,HERMA.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/HERMA.OL/
841,Vegfinans Viken AS ,VGFV08-PRO.OL,VGFV08-PRO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/VGFV08-PRO.OL/
842,ODFJELL DRILLING LTD.,ODL.OL,ODL.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/ODL.OL/
843,Bien Sparebank ASA ,BIEN.OL,BIEN.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/BIEN.OL/
844,Aasen Sparebank,AASB.OL,AASB.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/AASB.OL/
845,Nortura SA,NORT37-PRO.OL,NORT37-PRO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/NORT37-PRO.OL/
846,Vivendi SE ,VIV.PA,VIV.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/VIV.PA/
848,"Jerónimo Martins, SGPS, S.A.",JMT.LS,JMT.LS,,equity,,Euronext Lisbon,XLIS,PT,https://finance.yahoo.com/quote/JMT.LS/
847,Wallenius Wilhelmsen ASA ,WAWI.OL,WAWI.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/WAWI.OL/
849,TotalEnergies SE ,TTE.PA,TTE.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/TTE.PA/
850,Dolfines SA ,ALDOL.PA,ALDOL.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALDOL.PA/
851,Delfingen Industry S.A. ,ALDEL.PA,ALDEL.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALDEL.PA/
852,LECTRA SA,LSS.PA,LSS.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/LSS.PA/
853,GROLLEAU,ALGRO.PA,ALGRO.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALGRO.PA/
854,WAGA ENERGY SA,WAGA.PA,WAGA.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/WAGA.PA/
855,OBIZ S.A.,ALBIZ.PA,ALBIZ.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALBIZ.PA/
856,ICAPE HOLDING S.A. ,ALICA.PA,ALICA.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALICA.PA/
857,Wilh. Wilhelmsen Holding ASA,WWI.OL,WWI.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/WWI.OL/
858,RIVER TECH,RIVER.OL,RIVER.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/RIVER.OL/
859,Scanfil Oyj,SCANFL.HE,SCANFL.HE,,equity,,Nasdaq Helsinki,XHEL,FI,https://finance.yahoo.com/quote/SCANFL.HE/
860,Nykredit Invest Danske Aktier KL,NYIDA.CO,NYIDA.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/NYIDA.CO/
861,Brinova Fastigheter AB	,BRIN-B.ST,BRIN-B.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/BRIN-B.ST/
862,Nordfyns Bank A/S,NRDF.CO,NRDF.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/NRDF.CO/
863,Vicore Pharma Holding AB,VICO.ST,VICO.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/VICO.ST/
864,Rias A/S,RIAS-B.CO,RIAS-B.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/RIAS-B.CO/
865,Transtema Group AB,TRANS.ST,TRANS.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/TRANS.ST/
866,Beijer Ref AB,BEIJ-B.ST,BEIJ-B.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/BEIJ-B.ST/
867,Exel Composites Oyj,EXL1V.HE,EXL1V.HE,,equity,,Nasdaq Helsinki,XHEL,FI,https://finance.yahoo.com/quote/EXL1V.HE/
869,Revenio Group Oyj,REG1V.HE,REG1V.HE,,equity,,Nasdaq Helsinki,XHEL,FI,https://finance.yahoo.com/quote/REG1V.HE/
521,KRUK S.A.,PLKRK0000010.SG,PLKRK0000010.SG,,equity,,,NASDAQ,,https://finance.yahoo.com/quote/PLKRK0000010.SG/
522,Vestas Wind Systems A/S,VWS.CO,VWS.CO,,equity,,,NASDAQ,DK,https://finance.yahoo.com/quote/VWS.CO/
523,Lollands Bank A/S,LOLB.CO,LOLB.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/LOLB.CO/
524,Modern Times Group MTG AB,MTG-B.ST,MTG-B.ST,,equity,,Nasdaq Stockholm,NASDAQ,SE,https://finance.yahoo.com/quote/MTG-B.ST/
525,Bactiguard Holding AB,BACTI-B.ST,BACTI-B.ST,,equity,,Nasdaq Stockholm,NASDAQ,SE,https://finance.yahoo.com/quote/BACTI-B.ST/
753,BioPorto A/S ,BIOPOR.CO,BIOPOR.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/BIOPOR.CO/
754,Fiskars Oyj Abp ,FSKRS.HE,FSKRS.HE,,equity,,Nasdaq Helsinki,XHEL,FI,https://finance.yahoo.com/quote/FSKRS.HE/
870,Solar A/S,SOLAR-B.CO,SOLAR-B.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/SOLAR-B.CO/
871,John Mattson Fastighetsföretagen AB,JOMA.ST,JOMA.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/JOMA.ST/
938,HITECHPROS,ALHIT.PA,ALHIT.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALHIT.PA/
939,PAULIC Meunerie SA ,ALPAU.PA,ALPAU.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALPAU.PA/
940,Adomos S.A.,ALADO.PA,ALADO.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALADO.PA/
941,Huddlestock Fintech AS ,HUDL.OL,HUDL.OL,,equity,,,XPAR,FR,https://finance.yahoo.com/quote/HUDL.OL/
943,Midsummer AB,MIDS.ST,MIDS.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/MIDS.ST/
944,SP Group,SPG.CO,SPG.CO,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/SPG.CO/
766,Novo Nordisk A/S,NOVO-B.CO,NOVO-B.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/NOVO-B.CO/
945,Zealand Pharma A/S,ZEAL.CO,ZEAL.CO,,STOCK,,CPH,CPH,Denmark,https://finance.yahoo.com/quote/ZEAL.CO
1829,Componenta Oyj,CTH1V.HE,CTH1V.HE,,equity,,Nasdaq Helsinki,HEL,Finland,https://finance.yahoo.com/quote/CTH1V.HE/
947,SP Group A/S,SPG.CO,SPG.CO,,STOCK,,CPH,CPH,Denmark,https://finance.yahoo.com/quote/SPG.CO
948,Maj Invest Vækstaktier,KC=F,KC=F,,STOCK,,NYB,NYB,,https://finance.yahoo.com/quote/KC=F
949,Glunz & Jensen Holding A/S,GJ.CO,GJ.CO,,STOCK,,CPH,CPH,Denmark,https://finance.yahoo.com/quote/GJ.CO
950,Ress Life Investments A/S,RLAINV.CO,RLAINV.CO,,STOCK,,CPH,CPH,,https://finance.yahoo.com/quote/RLAINV.CO
526,Citycon Oyj,CTY1S.HE,CTY1S.HE,,equity,,Nasdaq Helsinki,NASDAQ,FI,https://finance.yahoo.com/quote/CTY1S.HE/
527,Icelandair Group hf.,ICEAIR.IC,ICEAIR.IC,,equity,,Nasdaq Iceland,NASDAQ,IS,https://finance.yahoo.com/quote/ICEAIR.IC/
528,Diös Fastigheter AB,DIOS.ST,DIOS.ST,,equity,,Nasdaq Stockholm,NASDAQ,SE,https://finance.yahoo.com/quote/DIOS.ST/
755,Net Insight AB,NETI-B.ST,NETI-B.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/NETI-B.ST/
872,Fingerprint Cards AB,FING-B.ST,FING-B.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/FING-B.ST/
873,Qt Group Oy,QTCOM.HE,QTCOM.HE,,equity,,Nasdaq Helsinki,XHEL,FI,https://finance.yahoo.com/quote/QTCOM.HE/
874,Africa Oil Corp.,AOI.ST,AOI.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/AOI.ST/
875,Lucara Diamond Corp.,LUC.ST,LUC.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/LUC.ST/
942,Eurazeo SE ,RF.PA,RF.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/RF.PA/
876,Skel fjárfestingafélag hf. ,SKEL.IC,SKEL.IC,,equity,,Nasdaq Iceland,XICE,IS,https://finance.yahoo.com/quote/SKEL.IC/
877,Spotlio AS,SPOT.OL,SPOT.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/SPOT.OL/
879,Archer Norge AS,ARNO01-PRO.OL,ARNO01-PRO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/ARNO01-PRO.OL/
880,NEXT Biometrics Group ASA ,NEXT.OL,NEXT.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/NEXT.OL/
882,SEGRO PUBLIC LIMITED COMPANY,SGRO.L,SGRO.L,,equity,,,,,https://uk.finance.yahoo.com/quote/SGRO.L/
883,NORCONSULT ASA,NORCO.OL,NORCO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/NORCO.OL/
884,INMARK PRIME SOCIMI,MLINM.PA,MLINM.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/MLINM.PA/
885,CREDIT AGRICOLE S.A.,ACA.PA,ACA.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ACA.PA/
886,AMA CORPORATION PLC,ALAMA.PA,ALAMA.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALAMA.PA/
887,Sea1 Offshore Inc.,SEA1.OL,SEA1.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/SEA1.OL/
888,DOF GROUP ASA,DOFG.OL,DOFG.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/DOFG.OL/
889,BENCHMARK HOLDINGS PLC,BMK.OL,BMK.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/BMK.OL/
891,SOILTECH ASA,STECH.OL,STECH.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/STECH.OL/
892,FLOW TRADERS,FLOW.AS,FLOW.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/FLOW.AS/
893,BW Energy Limited ,BWE.OL,BWE.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/BWE.OL/
894,Technip Energies N.V. ,TE.PA,TE.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/TE.PA/
895,AYVENS,AYV.PA,AYV.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/AYV.PA/
896,AKER CARBON CAPTURE ASA,ACC.OL,ACC.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/ACC.OL/
897,ING GROEP N.V.,INGA.AS,INGA.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/INGA.AS/
899,RUBIS,RUI.PA,RUI.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/RUI.PA/
900,Ultimovacs ASA ,ULTIO.OL,ULTIO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/ULTIO.OL/
902,Chargeurs SA ,CRI.PA,CRI.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/CRI.PA/
890,Novacyt S.A.,ALNOV.PA,ALNOV.PA,,equity,,Euronext Paris,PAR,FR,https://finance.yahoo.com/quote/ALNOV.PA/
904,Sif Holding N.V. ,SIFG.AS,SIFG.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/SIFG.AS/
905,Kongsberg Automotive ASA ,KOA.OL,KOA.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/KOA.OL/
906,Selvaag Bolig ASA ,SBO.OL,SBO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/SBO.OL/
907,TECO 2030 ASA,TECO.OL,TECO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/TECO.OL/
908,MPC Energy Solutions N.V.,MPCES.OL,MPCES.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/MPCES.OL/
909,RECTICEL,RECT.BR,RECT.BR,,equity,,Euronext Brussels,XBRU,BE,https://finance.yahoo.com/quote/RECT.BR/
910,PLUXEE N.V.,PLX.PA,PLX.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/PLX.PA/
911,SOCIETE GENERALE,GLE.PA,GLE.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/GLE.PA/
912,Paref SA ,PAR.PA,PAR.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/PAR.PA/
913,Metavisio, ALTHO.PA, ALTHO.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALTHO.PA/
914,"Ramada Investimentos e Industria, S.A.",RAM.LS,RAM.LS,,equity,,Euronext Lisbon,XLIS,PT,https://finance.yahoo.com/quote/RAM.LS/
915,Galapagos NV,GLPG.AS,GLPG.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/GLPG.AS/
916,Inventiva S.A. ,IVA.PA,IVA.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/IVA.PA/
917,AMG Critical Materials N.V.	,AMG.AS,AMG.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/AMG.AS/
918,Theraclion SA ,ALTHE.PA,ALTHE.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALTHE.PA/
919,Groupe Tera SA ,ALGTR.PA,ALGTR.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALGTR.PA/
920,Plant Advanced Technologies SA,ALPAT.PA,ALPAT.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALPAT.PA/
921,Adocia SA ,ADOC.PA,ADOC.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ADOC.PA/
922,WAVESTONE SA,WAVE.PA,WAVE.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/WAVE.PA/
923,Worldline SA ,WLN.PA,WLN.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/WLN.PA/
529,Millicom International Cellular S.A.,TIGO-SDB.ST,TIGO-SDB.ST,,equity,,Nasdaq Stockholm,NASDAQ,SE,https://finance.yahoo.com/quote/TIGO-SDB.ST/
531,ICELANDIC SALMON,ISLAX.OL,ISLAX.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/ISLAX.OL/
532,Equinor ASA,EQNR.OL,EQNR.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/EQNR.OL/
901,PETRONOR E&P ASA,PNOR.OL,PNOR.OL,,equity,,Oslo Børs,XOSL,Norway,https://finance.yahoo.com/quote/PNORO.OL/
878,Storebrand ASA,STB.OL,STB.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/STB.OL/
898,Skandia GreenPower AS,SKAND.OL,SKAND.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/SKAND.OL/
881,Aker Solutions ASA,AKSO.OL,AKSO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/AKSO.OL/
924,Facephi Biometria S.A. ,ALPHI.PA,ALPHI.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/ALPHI.PA/
530,Elkem ASA,ELK.OL,ELK.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/ELK.OL/
533,	Mowi ASA,MOWIO.OL,MOWIO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/MOWIO.OL/
534,Pareto Bank ASA,PARB.OL,PARB.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/PARB.OL/
536,NEPI ROCKCASTLE N.V.,NRP.AS,NRP.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/NRP.AS/
537,poLight ASA,PLT.OL,PLT.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/PLT.OL/
538,Integrated Wind Solutions ASA,IWS.OL,IWS.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/IWS.OL/
539,Måsøval AS,MAS.OL,MAS.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/MAS.OL/
541,Awilco Drilling PL,AWDR.OL,AWDR.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/AWDR.OL/
1577,Vitec Software Group AB,VIT-B.ST,VIT-B.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/VIT-B.ST/
543,Cambi ASA,CAMBI.OL,CAMBI.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/CAMBI.OL/
545,EAM Solar ASA,EAM.OL,EAM.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/EAM.OL/
546,Shurgard Self Storage Ltd,S8V.F,S8V.F,,,,,XSTO,,https://finance.yahoo.com/quote/S8V.F/
756,Ålandsbanken Abp ,ALBBV.HE,ALBBV.HE,,equity,,Nasdaq Helsinki,NASDAQ,FI,https://finance.yahoo.com/quote/ALBBV.HE/?fr=sycsrp_catchall
757,Per Aarsleff Holding A/S,PAAL-B.CO,PAAL-B.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/PAAL-B.CO/
758,VBG GROUP AB,VBG-B.ST,VBG-B.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/VBG-B.ST/
759,Trelleborg AB,TREL-B.ST,TREL-B.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/TREL-B.ST/
760,Active Biotech AB,ACTI.ST,ACTI.ST,,equity,biotech,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/ACTI.ST/
761,Pandora A/S,PNDORA.CO,PNDORA.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/PNDORA.CO/
763,Aktieselskabet Schouw & Co.,SCHO.CO,SCHO.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/SCHO.CO/
764,cBrain A/S,CBRAIN.CO,CBRAIN.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/CBRAIN.CO/
765,Djurslands Bank A/S, DJUR.CO, DJUR.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/DJUR.CO/
767,Balco Group AB,BALCO.ST,BALCO.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/BALCO.ST/
769,Hennes & Mauritz AB,HM-B.ST,HM-B.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/HM-B.ST/
770,Enersense International Oyj,ESENSE.HE,ESENSE.HE,,equity,,Nasdaq Helsinki,XHEL,FI,https://finance.yahoo.com/quote/ESENSE.HE/
771,Flügger group A/S,FLUG-B.CO,FLUG-B.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://uk.finance.yahoo.com/quote/FLUG-B.CO/
772,STRADIM,ALSAS.PA,ALSAS.PA,,equity,,Euronext Paris,XPAR,FR,https://uk.finance.yahoo.com/quote/ALSAS.PA/
774,Ringkjøbing Landbobank A/S,RILBA.CO,RILBA.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/RILBA.CO/
775,Q-linea AB,QLINEA.ST,QLINEA.ST,,equity,,Nasdaq Stockholm,XSTO,SE,https://finance.yahoo.com/quote/QLINEA.ST/
776,Nova Klúbburinn hf.,NOVA.IC,NOVA.IC,,equity,,Nasdaq Iceland,NASDAQ,IS,https://finance.yahoo.com/quote/NOVA.IC/
777,DFDS A/S ,DFDS.CO,DFDS.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://finance.yahoo.com/quote/DFDS.CO/
778,Heimar hf. ,HEIMAR.IC,HEIMAR.IC,,equity,,Nasdaq Iceland,XICE,IS,https://uk.finance.yahoo.com/quote/HEIMAR.IC/
779,Sitowise Group Oyj ,SITOWS.HE,SITOWS.HE,,equity,,Nasdaq Helsinki,XHEL,FI,https://uk.finance.yahoo.com/quote/SITOWS.HE/
780,Alm. Brand A/S ,ALMB.CO,ALMB.CO,,equity,,nasdaq_nordics,NASDAQ,DK,https://uk.finance.yahoo.com/quote/ALMB.CO/
925,Poulaillon SA ,ALPOU.PA,ALPOU.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALPOU.PA/
927,SFL Corporation Ltd.,SFL,SFL,,equity,,Nasdaq US,NASDAQ,US,https://finance.yahoo.com/quote/SFL/
928,TF1 SA ,TFI.PA,TFI.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/TFI.PA/
929,Kumulus Vape S.A. ,ALVAP.PA,ALVAP.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALVAP.PA/
930,Hexagon Composites ASA ,HEX.OL,HEX.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/HEX.OL/
931,KLP Banken AS ,KLPB21-PRO.OL,KLPB21-PRO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/KLPB21-PRO.OL/
932,StrongPoint ASA,STRO.OL,STRO.OL,,equity,,,XOSL,NO,https://finance.yahoo.com/quote/STRO.OL/
933,Mutares SE & Co. KGaA ,MUX.DE,MUX.DE,,equity,,nasdaq_nordics,NASDAQ,,https://finance.yahoo.com/quote/MUX.DE/
934,Vergnet SA,ALVER.PA,ALVER.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALVER.PA/
935,Audacia SA, ALAUD.PA, ALAUD.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALAUD.PA/
936,Ordissimo SA ,ALORD.PA,ALORD.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALORD.PA/
937,Mare Nostrum SA ,ALMAR.PA,ALMAR.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALMAR.PA/
547,Protector Forsikring ASA	,PROT.OL,PROT.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/PROT.OL/
773,Essity AB,ESSITY-B.ST,ESSITY-B.ST,,equity,,Nasdaq Stockholm,STO,Sweden,https://finance.yahoo.com/quote/ESSITY-B.ST/
926,MedinCell S.A. ,MEDCL.PA,MEDCL.PA,,equity,,Euronext Paris,PAR,France,https://finance.yahoo.com/quote/MEDCL.PA/
535,Solstad Offshore ASA ,SOFFO.OL,SOFFO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/SOFFO.OL/
540,Multiconsult ASA ,MULTI.OL,MULTI.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/MULTI.OL/
544,Veidekke ASA,VEIO.OL,VEIO.OL,,equity,,Oslo Børs,OSL,Norway,https://finance.yahoo.com/quote/VEIO.OL/
768,Scandinavian Tobacco Group A/S,STG.CO,STG.CO,,equity,,nasdaq_nordics,NASDAQ,Denmark,https://finance.yahoo.com/quote/STG.CO/
550,Syensqo SA/NV,2NF.F,2NF.F,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/2NF.F/
557,Frontline plc,FRO.OL,FRO.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/FRO.OL/
464,Digitalist Group Plc,DIGIGR.HE,DIGIGR.HE,,equity,,Nasdaq Helsinki,HEL,Finland,https://finance.yahoo.com/quote/DIGIGR.HE/
563,GOODTECH,GOD.OL,GOD.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/GOD.OL/
564,Kraft Bank ASA,KRAB.OL,KRAB.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/KRAB.OL/
565,Acheter-Louer.Fr SA,ALALO.PA,ALALO.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/ALALO.PA/
567,Rémy Cointreau SA,RCO.PA,RCO.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/RCO.PA/
568,Norsk Titanium AS,NTIS.OL,NTIS.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/NTIS.OL/
570,Signify N.V. ,LIGHT.AS,LIGHT.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/LIGHT.AS/
571,Safran SA,SAF.PA,SAF.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/SAF.PA/
572,Wereldhave N.V.,WHA.AS,WHA.AS,,equity,,Euronext Amsterdam,XAMS,NL,https://finance.yahoo.com/quote/WHA.AS/
573,Norwegian Air Shuttle ASA,NAS.OL,NAS.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/NAS.OL/
575,Komplett ASA ,KOMPL.OL,KOMPL.OL,,equity,,Oslo Børs,XOSL,NO,https://finance.yahoo.com/quote/KOMPL.OL/
577,Nyrstar NV,NYR.BR,NYR.BR,,equity,,Euronext Brussels,XBRU,BE,https://finance.yahoo.com/quote/NYR.BR/
579,GenSight Biologics S.A.,SIGHT.PA,SIGHT.PA,,equity,,Euronext Paris,XPAR,FR,https://finance.yahoo.com/quote/SIGHT.PA/
